id,created_at,text
987859585942867968,2018-04-22 01:04:13,"Which of these awards is given to the NBA’s best first-year player?
1) America’s Cup
2) Independent Spirit Award
3) Rookie of the Year ✓"
987859455747424256,2018-04-22 01:03:42,"What kind of power do televisions run on?
1) Electricity ✓
2) Caffeine
3) Pure charisma"
987499429665083392,2018-04-21 01:13:05,"Which show did NOT feature a main cast member who played one of Jerry’s girlfriends on “Seinfeld”?
1) Friends
2) Gilmore Girls
3) Wings ✓"
987499221828931584,2018-04-21 01:12:15,"When ranking the seven continents by population, which is in the exact middle?
1) Europe
2) South America
3) North America ✓"
987499062525087745,2018-04-21 01:11:38,"In which discipline are you most likely to learn about morphemes?
1) Nuclear chemistry
2) Marine biology
3) Linguistics ✓"
987498936821829633,2018-04-21 01:11:08,"The invention known as the Archimedes’ screw is typically used for what?
1) Pumping water ✓
2) Fastening wood
3) Preparing meat"
987498789710770176,2018-04-21 01:10:32,"Which of these actors is famous for the classic movie line “I'm walkin’ here!”?
1) Robert De Niro
2) Dustin Hoffman ✓
3) Al Pacino"
987498593912279041,2018-04-21 01:09:46,"In what language is “555” internet slang for laughter?
1) Thai ✓
2) Korean
3) Chinese"
987498468083191808,2018-04-21 01:09:16,"According to the creator, which of these classic characters is actually NOT a cat?
1) The Cat in the Hat
2) Hello Kitty ✓
3) Felix the Cat"
987498332955336708,2018-04-21 01:08:44,"What does the “S” stand for in the government agency TSA?
1) Screening
2) Safety
3) Security ✓"
987498214759845888,2018-04-21 01:08:15,"Fancy Scotch whisky is often described as “single” what?
1) Match
2) Malt ✓
3) Mash"
987498083067006976,2018-04-21 01:07:44,"What internet term is named for a mythical creature?
1) Noob
2) Spam
3) Troll ✓"
987497935268122624,2018-04-21 01:07:09,"Uprooted thistle plants that are driven about by the wind are known as what?
1) Fumbleseeds
2) Tumbleweeds ✓
3) Stumbletweeds"
987497750605557760,2018-04-21 01:06:25,"Which is a component of most modern computers?
1) Keyboard ✓
2) Wind chime
3) Grease trap"
987408175136739329,2018-04-20 19:10:28,"Which of these dishes would most likely NOT be served at Buckingham Palace?
1) Bananas Foster
2) Crepes Suzette
3) Lobster bisque ✓"
987407933557362688,2018-04-20 19:09:31,"The “Back to the Future” movie trilogy spans how long a period of time?
1) 130 years ✓
2) 60 years
3) 100 years"
987407904218189824,2018-04-20 19:09:24,"“Here Comes the Bride” was written by the composer of which opera?
1) Don Giovanni
2) Carmen
3) Tristan and Isolde ✓"
987407499002368000,2018-04-20 19:07:47,"According to its inventor, the graphics format spelled G-I-F is pronounced how?
1) “gif”
2) “jif” ✓
3) “zhif”"
987407413723779074,2018-04-20 19:07:27,"Along with California, what state was the first to pass a medical marijuana proposition?
1) Alaska
2) Colorado
3) Arizona ✓"
987407155765633024,2018-04-20 19:06:25,"What does “brimstone,” as mentioned in the Bible, refer to?
1) Granite
2) Sulfur ✓
3) Lava"
987407048299155456,2018-04-20 19:06:00,"The tiny country of Liechtenstein borders what two nations?
1) France / Germany
2) Austria / Switzerland ✓
3) Belgium / Netherlands"
987406999615950848,2018-04-20 19:05:48,"What computational device predates pocket calculators by thousands of years?
1) Desktop computer
2) Abacus ✓
3) Slide rule"
987406605376507904,2018-04-20 19:04:14,"What is the largest planet in our solar system?
1) Jupiter ✓
2) Super Mercury
3) Mars after a bee sting"
987406488904794112,2018-04-20 19:03:46,"According to Kermit the Frog, “It’s not easy being” what?
1) Green ✓
2) Gorgeous
3) Goth"
987137960524075008,2018-04-20 01:16:44,"Which of these fashion designers once lost his job because the clothes he designed were too grunge?
1) Marc Jacobs… https://t.co/Ec7lN6SBoZ"
987137628679131136,2018-04-20 01:15:25,"Which game was created by the same mind behind RoboRally?
1) Magic: The Gathering ✓
2) Settlers of Catan
3) Hearthstone"
987137475683512320,2018-04-20 01:14:48,"Which of these actors does NOT have their own brand of wine?
1) Kate Hudson
2) Anne Hathaway ✓
3) Drew Barrymore"
987137333832110080,2018-04-20 01:14:15,"Before “This American Life,” Ira Glass was the co-host of an NPR show based in what city?
1) Chicago ✓
2) Boston
3) New York City"
987137156534677505,2018-04-20 01:13:32,"When referring to cameras, which of these words is part of the acronym DSLR?
1) Light
2) Direct
3) Single ✓"
987137023671721984,2018-04-20 01:13:01,"What is the nickname of the NHL player with the record for most games ever played?
1) Mr. Goalie
2) Mr. Hockey ✓
3) Mr. Invincible"
987136759829065729,2018-04-20 01:11:58,"Which of these singers referred to himself as “the Lizard King”?
1) Gene Simmons
2) Steven Tyler
3) Jim Morrison ✓"
987136737716686850,2018-04-20 01:11:53,"What landmark did Ronald Reagan famously tell Mikhail Gorbachev to tear down?
1) Great Wall of China
2) Berlin Wall… https://t.co/S6G4NFcoTG"
987136435277975553,2018-04-20 01:10:40,"In writing, what set of rules regulates the order of words?
1) Spelling
2) Arithmetic
3) Syntax ✓"
987136280025882624,2018-04-20 01:10:03,"The warning that police give arrested suspects are known as what “rights”?
1) Samantha
2) Miranda ✓
3) Charlotte"
987136128045154304,2018-04-20 01:09:27,"The Earth is covered in about 70 percent what?
1) Leather
2) Water ✓
3) Frank Ocean"
987135995177992193,2018-04-20 01:08:56,"Soup is typically eaten with what kind of kitchen utensil?
1) Toothpick
2) Spoon ✓
3) Meat thermometer"
987045977134641153,2018-04-19 19:11:14,"The first streaming-only album to win a Grammy takes its title from a kind of what?
1) Liqueur
2) Children’s activi… https://t.co/Jknx5Bw96s"
987045727024148485,2018-04-19 19:10:14,"Who was appointed to the US Senate despite being too young to legally serve?
1) Henry Clay Sr. ✓
2) Stephen A. Douglas
3) John C. Calhoun"
987045549663809536,2018-04-19 19:09:32,"Which gulf is NOT located at the northern end of the Red Sea?
1) Aden ✓
2) Aqaba
3) Suez"
987045377042976768,2018-04-19 19:08:50,"Which of these insects is typically the heaviest by far?
1) Giant weta
2) Goliath beetle ✓
3) Rhinoceros cockroach"
987045218661945354,2018-04-19 19:08:13,"A 2017 hack of the “Harvard Crimson” front page made fun of what celebrity?
1) Malia Obama
2) Mark Zuckerberg ✓
3) Natalie Portman"
987045079406833669,2018-04-19 19:07:39,"The name of a facility for mentally ill foes of Batman is taken from a story by what author?
1) HG Wells
2) HL Mencken
3) HP Lovecraft ✓"
987044865220464640,2018-04-19 19:06:48,"As quoted on a US gov’t website, who said that income tax is “the hardest thing in the world to understand”?
1) Alb… https://t.co/HFyfmcoTCb"
987044714527551490,2018-04-19 19:06:13,"Which Reese Witherspoon movie has gotten a Broadway musical adaptation?
1) Election
2) Walk the Line
3) Legally Blonde ✓"
987044570323148800,2018-04-19 19:05:38,"Which of these is a real zodiac sign?
1) Equinox
2) Taurus ✓
3) Nova"
987044433051963397,2018-04-19 19:05:05,"Which of these words is also a common term in arithmetic?
1) Discord
2) Dissolution
3) Division ✓"
987044265544048644,2018-04-19 19:04:25,"Typically, what kind of sauce is on a cheese pizza?
1) Glue
2) Tomato ✓
3) Paint"
987044138221785088,2018-04-19 19:03:55,"Which of these is a common type of building?
1) Skyscraper ✓
2) Sky Ferreira
3) Skywalker"
985325549080989701,2018-04-15 01:14:52,"Which of these singers has an eponymous album title?
1) Demi Lovato ✓
2) Carly Rae Jepsen
3) Selena Gomez"
985325273968205824,2018-04-15 01:13:46,"Which of these entrepreneurs has the most followers on Instagram?
1) Daymond John ✓
2) Kevin O’Leary
3) Barbara Corcoran"
985325069051277313,2018-04-15 01:12:57,"A founder of publishing house Simon &amp; Schuster is the parent of a famous what?
1) Architect
2) Singer ✓
3) Athlete"
985324890411667456,2018-04-15 01:12:14,"Which of these enlightenment philosophers also wrote a ridiculously steamy novel?
1) John Locke
2) Denis Diderot ✓
3) René Descartes"
985324716910088193,2018-04-15 01:11:33,"Which of the following countries sets speed limits in miles per hour?
1) Canada
2) India
3) Britain ✓"
985324547002990592,2018-04-15 01:10:53,"Which US federal tax return form is known as the “short” one?
1) Form 1040
2) Form 1040A ✓
3) Form 1040EZ"
985324368065593344,2018-04-15 01:10:10,"In meteorology, okta units measure which of these things?
1) Wind speed
2) Barometric pressure
3) Cloudiness ✓"
985324174104244224,2018-04-15 01:09:24,"Which of the following is NOT made from natural fibers?
1) Olefin ✓
2) Rayon
3) Jute"
985324025013563392,2018-04-15 01:08:48,"Surviving the Titanic earned Molly Brown what nickname?
1) Unforgettable
2) Unsinkable ✓
3) Unbreakable"
985323862597480448,2018-04-15 01:08:09,"By area, which of these US states is biggest?
1) Texas ✓
2) California
3) Utah"
985323623677382657,2018-04-15 01:07:12,"A popular card game involves telling your opponent to do what?
1) Get a job
2) Go fish ✓
3) Go get me a coffee"
985323482497146881,2018-04-15 01:06:39,"Which of these is one of the four cardinal directions on a compass?
1) Chicago West
2) North ✓
3) NCIS: New Orleans"
984963243453149185,2018-04-14 01:15:11,"The only Super Bowl halftime show broadcast in 3D had what theme?
1) Rock ‘n’ roll magic show ✓
2) Musical trip to… https://t.co/VzjX2WAiay"
984962930012762112,2018-04-14 01:13:56,"Which is the INCORRECT pairing of actress to “Golden Girl”?
1) Rue / Blanche
2) Betty / Sophia ✓
3) Bea / Dorothy"
984962751297712128,2018-04-14 01:13:14,"What was noteworthy about the world depicted in Edwin Abbott’s classic novel “Flatland”?
1) Emotionless
2) Intense… https://t.co/cJuu5AThDK"
984962595940651009,2018-04-14 01:12:37,"What nation’s population lives mainly on islands locally known as “North Island” and “South Island”?
1) New Zealand… https://t.co/wmbm1qabAv"
984962413542936579,2018-04-14 01:11:53,"Which of these orders of insects has the largest number of species?
1) Beetles ✓
2) Cockroaches
3) Flies"
984962242268618752,2018-04-14 01:11:12,"What is the literal translation of the pope’s Twitter handle?
1) The Lord's voice
2) Pope 26
3) Bridge-builder ✓"
984962065147232257,2018-04-14 01:10:30,"Which Ivy League school is by far the most recently founded?
1) Cornell ✓
2) Brown
3) Dartmouth"
984961845483229184,2018-04-14 01:09:38,"What chemical element was observed on the Sun before it was discovered on Earth?
1) Helium ✓
2) Hydrogen
3) Neon"
984961594923810816,2018-04-14 01:08:38,"“The Landlord’s Game” by Elizabeth Magie evolved into what classic board game?
1) Monopoly ✓
2) Sorry!
3) Trouble"
984961427302682624,2018-04-14 01:07:58,"What sport usually has higher numbers in the final score than the other two?
1) Soccer
2) Football
3) Basketball ✓"
984961223090495488,2018-04-14 01:07:09,"What device is used to amplify sound?
1) Micrometer
2) Microscope
3) Microphone ✓"
984961036804640768,2018-04-14 01:06:25,"What playwright wrote “Macbeth”?
1) Tommy Wiseau
2) William Shakespeare ✓
3) Lin-Manuel Miranda"
984871894817046528,2018-04-13 19:12:12,"Which of these mountain peaks does NOT get its name from a color?
1) Monte Rosa, Switzerland ✓
2) Pico Turquino, Cuba
3) Mont Blanc, France"
984871594379096066,2018-04-13 19:11:00,"Which of these is a bone in the human body AND a geometric form?
1) Ethmoid
2) Rhomboid
3) Trapezium ✓"
984871414154125313,2018-04-13 19:10:17,"Including today, how many “Friday the 13ths” will occur during 2018?
1) Two ✓
2) Four
3) Six"
984871258151153665,2018-04-13 19:09:40,"For the US 50 State Quarters Program, Ohio and North Carolina argued over the rights to a famous what?
1) Vehicle ✓
2) Building
3) Animal"
984871065682890753,2018-04-13 19:08:54,"What is the name of George RR Martin’s best-selling fantasy novel series?
1) A Song of Ice and Fire ✓
2) The Rains… https://t.co/syJ9dGlPz8"
984870877983539202,2018-04-13 19:08:09,"Which of these is an actual Nobel Prize category?
1) Chemistry ✓
2) Engineering
3) Mathematics"
984870706080108550,2018-04-13 19:07:28,"What is the island containing Haiti and the Dominican Republic called?
1) Dominica
2) New Providence
3) Hispaniola ✓"
984870518275936256,2018-04-13 19:06:44,"An actor who speaks directly to the camera or audience is said to be breaking what?
1) The third camera
2) The four… https://t.co/IoTBQxlP00"
984870373182394368,2018-04-13 19:06:09,"Which of these animals is a crustacean?
1) Fiddler crab ✓
2) Recluse spider
3) Pilot fish"
984870219129741312,2018-04-13 19:05:32,"The term “blog” is short for what?
1) Back-linking of guests
2) Web log ✓
3) Bluetooth object gate"
984870065857277953,2018-04-13 19:04:56,"What common term means a prying or interfering person?
1) Bossybaby
2) Buzzybiddy
3) Busybody ✓"
984869936173649921,2018-04-13 19:04:25,"What does a thermometer primarily measure?
1) Hope
2) Temperature ✓
3) Distance"
984599999949524992,2018-04-13 01:11:47,"Which of these ’80s films has the greatest age gap between its romantic leads?
1) Moonstruck ✓
2) Overboard
3) Bull Durham"
984599692536369152,2018-04-13 01:10:34,"Which candy company’s name was formed from its founder’s name and home city?
1) Hershey
2) Haribo ✓
3) Necco"
984599534117539842,2018-04-13 01:09:56,"Which of these hit ’80s songs is NOT by a band whose name is a continent?
1) Heat of the Moment
2) Eye of the Tiger ✓
3) The Final Countdown"
984599381709066240,2018-04-13 01:09:20,"Which of these culinary terms is also the name of an active volcano?
1) Fra Diavolo
2) Marsala
3) Stromboli ✓"
984599240050700288,2018-04-13 01:08:46,"The DARPA project “FastRunner” is a robot whose design resembles what speedy animal?
1) Tiger
2) Dog
3) Ostrich ✓"
984599003550666755,2018-04-13 01:07:50,"A famous Emily Dickinson poem compared which of these phenomena to a bee?
1) Hope
2) Fame ✓
3) Joy"
984598835145080832,2018-04-13 01:07:09,"What classic game features a piece called a spinner?
1) Tiddlywinks
2) Dominoes ✓
3) Jacks"
984598681306435584,2018-04-13 01:06:33,"Which of these words refers to a part of a bird’s stomach that grinds food?
1) Gizzard ✓
2) Mizzen
3) Doozle"
984598519897116672,2018-04-13 01:05:54,"“Le Monde” is a daily newspaper based in what capital city?
1) Rome
2) Madrid
3) Paris ✓"
984598368918876160,2018-04-13 01:05:18,"Which of these cinnamons is typically found at the supermarket?
1) Cinnamon seeds
2) Cinnamon bricks
3) Cinnamon sticks ✓"
984598218423062529,2018-04-13 01:04:42,"The author Bram Stoker created what famous vampire in 1897?
1) Count Dracula ✓
2) Bitey Perry
3) Bat Damon"
984598076739514375,2018-04-13 01:04:09,"According to the old saying, “actions speak louder than” what?
1) Words ✓
2) Washing machines
3) Wendy Williams"
984509493332533248,2018-04-12 19:12:09,"The world's largest living single-stem tree is named for a soldier who fought where?
1) Battle of Shiloh ✓
2) Battl… https://t.co/qshxJ7qdC4"
984509239895851008,2018-04-12 19:11:08,"Which is both a type of subatomic quark particle and a Motorola smartphone?
1) Spice
2) Charm ✓
3) Up"
984509063286411270,2018-04-12 19:10:26,"Which of these animals is NOT known to have passed the mirror self-recognition test?
1) Magpie
2) Dolphin
3) Gibbon ✓"
984508876266582021,2018-04-12 19:09:42,"Dr. Charles Drew’s greatest contribution to medicine was in what area?
1) Cardiology
2) Hematology ✓
3) Osteology"
984508681785049088,2018-04-12 19:08:55,"Which of these US presidents was NEVER impeached?
1) Richard Nixon ✓
2) Bill Clinton
3) Andrew Johnson"
984508515111788544,2018-04-12 19:08:15,"What is the name of the company behind the classic “Doom” and “Quake” computer games?
1) Id ✓
2) Superego
3) Ego"
984508326431076352,2018-04-12 19:07:30,"Our solar system’s main asteroid belt lies between the orbits of which two planets?
1) Mercury / Venus
2) Jupiter /… https://t.co/sdeHue1RxX"
984508116535595009,2018-04-12 19:06:40,"By definition, where are people known as Turkmen from?
1) Turkmenistan ✓
2) Turks and Caicos Islands
3) Turkey"
984507940492148736,2018-04-12 19:05:58,"In construction, steel rods that are used to reinforce concrete are called what?
1) Rebars ✓
2) Rebuses
3) Rebukes"
984507780244561920,2018-04-12 19:05:20,"Which of these is a common breed of cat?
1) American Shorthair ✓
2) Border Collie
3) Great Dane"
984507640825950208,2018-04-12 19:04:47,"What are French fries usually made out of?
1) Potatoes ✓
2) Leeks
3) Lettuce"
984507455467130880,2018-04-12 19:04:03,"What does the small hand on a clock typically indicate?
1) Hours ✓
2) Wolves
3) Dumplings"
984238197600342016,2018-04-12 01:14:07,"Which of these songs does NOT have the same melody as the other two?
1) The Alphabet Song
2) Frère Jacques ✓
3) Baa Baa Black Sheep"
984237911259348992,2018-04-12 01:12:58,"Theo and Noah are the names of what animals gifted to the pope for Christmas 2014?
1) Donkeys ✓
2) Platypuses
3) Ravens"
984237745555017728,2018-04-12 01:12:19,"A bull terrier honored by the military after World War I later became what university’s mascot?
1) Navy
2) Universi… https://t.co/mEFphCtX0C"
984237585160720384,2018-04-12 01:11:41,"The reality show “Strange Love” starred a founding member of what hip-hop act?
1) Run-DMC
2) Wu-Tang Clan
3) Public Enemy ✓"
984237355518365696,2018-04-12 01:10:46,"The first beta blocker was developed to treat what ailment?
1) Sinus infection
2) Chest pain ✓
3) High blood pressure"
984237164472004608,2018-04-12 01:10:00,"Rockstar Games has produced two video games based on which film franchise?
1) The Fast and the Furious
2) Shrek
3) Austin Powers ✓"
984236963413876736,2018-04-12 01:09:12,"Which of these major cities is NOT a state capital?
1) Boston
2) Denver
3) Detroit ✓"
984236802067304448,2018-04-12 01:08:34,"Passing a soccer ball through an opponent’s legs is known as a what?
1) Peppercorn
2) Star anise
3) Nutmeg ✓"
984236581585412096,2018-04-12 01:07:41,"What is the proper name for a maker of barrels?
1) Cooper ✓
2) Fletcher
3) Chandler"
984236424894603265,2018-04-12 01:07:04,"A 2002 law requires US candidates to say which of these phrases in political ads?
1) I approve this message ✓
2) My… https://t.co/js8KMtaDP1"
984236187979276288,2018-04-12 01:06:08,"Which of these is one of the five standard human senses?
1) Touch ✓
2) Hutch
3) Smutch"
984236034241302528,2018-04-12 01:05:31,"In a popular saying, “a picture is worth a thousand” what?
1) Photoshop tweaks
2) Bitcoins
3) Words ✓"
984165977003839489,2018-04-11 20:27:08,"Which of these synonyms for “big” traces its roots to the biggest country on Earth?
1) Behemoth
2) Gargantuan
3) Mammoth ✓"
984165611419955200,2018-04-11 20:25:41,"According to ancient Rome’s iconic epic, what hero was hidden inside the Trojan Horse?
1) Hercules
2) Ulysses ✓
3) Achilles"
984165342896410624,2018-04-11 20:24:37,"In the original “Rampage” arcade game, which monster’s face is NOT featured on the title screen?
1) Gorilla ✓
2) Lizard
3) Werewolf"
984165115317702656,2018-04-11 20:23:43,"Koko the gorilla is famous for doing which of these things?
1) Knowing her birthday
2) Meeting a US president
3) Keeping a pet ✓"
984164892482719745,2018-04-11 20:22:49,"Which of these is NOT a word in the gene-editing acronym CRISPR?
1) Palindromic
2) Repeats
3) Sequence ✓"
984164686789791745,2018-04-11 20:22:00,"Measured by magnitude, the largest recorded earthquake in US history hit what city hardest?
1) San Francisco, CA
2)… https://t.co/4v6U5KPBJq"
984164633991884800,2018-04-11 20:21:48,"Which of these best describes the symbol for “NOT” in American Sign Language?
1) Crossed forearms
2) Index finger t… https://t.co/lFOyPaVDmg"
984164317862998017,2018-04-11 20:20:32,"Which of these scientists is credited as the first to give her subjects names instead of numbers?
1) Margaret Mead… https://t.co/GAExmO54pT"
984164075121840128,2018-04-11 20:19:35,"Where is the largest sawgrass prairie in North America?
1) Montana
2) Arkansas
3) Florida ✓"
984163875732979719,2018-04-11 20:18:47,"What land animal holds the Guinness World Record for the largest mouth?
1) Hippopotamus ✓
2) African elephant
3) Bengal tiger"
984163659185360899,2018-04-11 20:17:55,"The biggest lake in the US borders which of these states?
1) Illinois
2) Iowa
3) Wisconsin ✓"
984163138856783874,2018-04-11 20:15:51,"Which of these Georges was a US president?
1) George Washington ✓
2) George Jefferson
3) George Clinton"
984162950230441984,2018-04-11 20:15:06,"What do candles on a birthday cake traditionally represent?
1) Number of friends
2) Age ✓
3) Love of fire"
983875265322520577,2018-04-11 01:11:57,"Which has NOT been the name of an Android operating system?
1) Jelly Bean
2) Butterscotch ✓
3) Froyo"
983875021436317696,2018-04-11 01:10:59,"Which pair of nations has units of currency with the same name?
1) Egypt / Australia
2) Fiji / Gabon
3) India / Seychelles ✓"
983874852972126209,2018-04-11 01:10:19,"In Dr. Seuss’s “The Cat in the Hat Comes Back,” what is inside the Cat’s hat?
1) Many smaller cats ✓
2) All-weather… https://t.co/gYkv7zd73J"
983874700492333056,2018-04-11 01:09:42,"The earliest known human writing occurred near what river?
1) Tigris ✓
2) Thames
3) Yangtze"
983874524771966976,2018-04-11 01:09:00,"Which of these is a required exam at Harry Potter's Hogwarts school?
1) O.W.L. ✓
2) T.O.A.D.
3) C.A.T."
983874329736859648,2018-04-11 01:08:14,"During World War I, what dog breed was widely renamed “liberty hound” in the US?
1) Golden Retriever
2) English Mastiff
3) Wiener dog ✓"
983874187814195200,2018-04-11 01:07:40,"Which word is spelled the same way in the United States and the United Kingdom?
1) Television ✓
2) Center
3) Humor"
983874000521744384,2018-04-11 01:06:55,"Which popular game uses a doubling cube?
1) Bunco
2) Backgammon ✓
3) Yahtzee"
983873840399994881,2018-04-11 01:06:17,"Thanks to an old process for quick copying, architectural plans are traditionally what color?
1) Black
2) Orange
3) Blue ✓"
983873687165308928,2018-04-11 01:05:41,"Which of these clothing items is specifically worn to handle cold weather?
1) Parka ✓
2) Slip
3) Culottes"
983873430163546112,2018-04-11 01:04:39,"In a humorous saying for British nobility, the second-born child is known as the what?
1) Flair
2) Cher
3) Spare ✓"
983873276685488128,2018-04-11 01:04:03,"Which of these is the name of an island in Hawaii?
1) Australia
2) Iceland
3) Maui ✓"
983784925139783680,2018-04-10 19:12:58,"Which UK country has a NON-mythical national animal?
1) England ✓
2) Scotland
3) Wales"
983784643831967749,2018-04-10 19:11:51,"What did Mr. Potato Head give to C. Everett Koop at a 1980s press event?
1) Plant
2) Plaque
3) Pipe ✓"
983784445965717505,2018-04-10 19:11:04,"Which US state's capital lies at the highest altitude?
1) Colorado
2) Wyoming
3) New Mexico ✓"
983784278738853889,2018-04-10 19:10:24,"When put side by side, which two state postal abbreviations form a postal word?
1) Mississippi / Iowa
2) Missouri /… https://t.co/9FLGvqCdig"
983784053458526213,2018-04-10 19:09:30,"Which is NOT the name of a Marx Brother?
1) Zeppo
2) Gummo
3) Jocko ✓"
983783859643928577,2018-04-10 19:08:44,"What shape are the faces of an octahedron?
1) Trapezoids
2) Pentagons
3) Triangles ✓"
983783708128923649,2018-04-10 19:08:08,"What are the scientists on “The Muppet Show” named for?
1) Lab equipment ✓
2) Astronomers
3) Universities"
983783519519375361,2018-04-10 19:07:23,"Which of the following pastas literally translates to “little ears”?
1) Rotelle
2) Ricciolini
3) Orecchiette ✓"
983783351675969536,2018-04-10 19:06:43,"What is the official language of Brazil?
1) Spanish
2) French
3) Portuguese ✓"
983783178140901377,2018-04-10 19:06:02,"What color is in the middle of most three-color traffic lights?
1) Yellow ✓
2) Green
3) Red"
983782868169232385,2018-04-10 19:04:48,"What character appears on stickers that warn children of poisons?
1) Mr. Yum
2) Mr. Yuk ✓
3) Mr. D. Lishus"
983782679463301120,2018-04-10 19:04:03,"Which of these is a common circus act?
1) DJ battle
2) History lecture
3) Human cannonball ✓"
983513331054104576,2018-04-10 01:13:45,"Which of these bands did NOT play at the inaugural Coachella festival?
1) Beck
2) Tool
3) Radiohead ✓"
983512991856459777,2018-04-10 01:12:24,"Which of these is a real title from the “Mr. Men” book series?
1) Mr. Thoughtful
2) Mr. Nonsense ✓
3) Mr. No"
983512768002355201,2018-04-10 01:11:31,"The Lil Wayne hit “6 Foot 7 Foot” samples a song prominently featured in which Tim Burton film?
1) Beetlejuice ✓
2) Mars Attacks!
3) Batman"
983512608337690624,2018-04-10 01:10:53,"When read as a Roman numeral, which president’s middle initial has a value of 1000?
1) James Polk
2) Dwight Eisenhower
3) Richard Nixon ✓"
983512364929691649,2018-04-10 01:09:55,"The world’s premier cheese-rolling festival features what kind of cheese?
1) Double Gloucester ✓
2) St-Andre Triple… https://t.co/p1bq5gNaJZ"
983512177024929793,2018-04-10 01:09:10,"A late 19th-century essay introduced the concept of brunch as a way to address what?
1) Loss of appetite
2) Lack of funds
3) Hangover ✓"
983511995403194368,2018-04-10 01:08:27,"What word refers to 128 cubic feet of firewood?
1) Cord ✓
2) Course
3) Corner"
983511846924808192,2018-04-10 01:07:51,"Which of these materials is most commonly used as a plant fertilizer?
1) Toothpaste
2) Glass
3) Eggshells ✓"
983511687075651584,2018-04-10 01:07:13,"By definition, whole-body cryotherapy traditionally involves what?
1) Freezing-cold chambers ✓
2) High-intensity ex… https://t.co/ytwpYFdgWt"
983511514308055041,2018-04-10 01:06:32,"In political elections, someone who is currently in office is known as what?
1) Incumbent ✓
2) Incubator
3) Incubus"
983511170350047233,2018-04-10 01:05:10,"In anatomy, different parts of an organism are often separated by what?
1) White picket fences
2) Limousine partitions
3) Membranes ✓"
983511026141458432,2018-04-10 01:04:36,"White precipitation that falls from the sky is called what?
1) Bordeaux
2) Snow ✓
3) Henry David Thoreau"
983422569981280263,2018-04-09 19:13:06,"In Canada's national anthem, what word is used to describe Canadian hearts?
1) True
2) Strong
3) Glowing ✓"
983422279483842560,2018-04-09 19:11:57,"Which of these Super Mario trademarks was featured in the 1983 arcade game “Mario Bros.”?
1) Fire Flower
2) Scrolli… https://t.co/T8di3DsKDv"
983422093822963712,2018-04-09 19:11:12,"When England had no monarch during the 17th century, the ruler held what title?
1) Lord Protector ✓
2) Executive Regent
3) Minister General"
983421882694283265,2018-04-09 19:10:22,"Which of these synonyms for “small amount” comes from a Japanese word?
1) Skosh ✓
2) Bit
3) Iota"
983421691673104384,2018-04-09 19:09:37,"Which profession would normally use a Bristol board?
1) Chemist
2) Gardener
3) Artist ✓"
983421506515558401,2018-04-09 19:08:52,"What old-fashioned musical instrument shares its name with a Greek muse?
1) Calliope ✓
2) Orphica
3) Ocarina"
983421290865414144,2018-04-09 19:08:01,"Who has NOT hosted an edition of the science miniseries “Cosmos”?
1) Neil deGrasse Tyson
2) Bill Nye ✓
3) Carl Sagan"
983421108253790208,2018-04-09 19:07:17,"Which of these is the name of a real chemical element?
1) Byzantium
2) Adamantium
3) Titanium ✓"
983420932634095617,2018-04-09 19:06:36,"When in flight, what letter of the alphabet do migrating geese most commonly form?
1) T
2) X
3) V ✓"
983420782620610560,2018-04-09 19:06:00,"Which of these is designed to make easily erasable marks?
1) Tattoo needle
2) Pencil ✓
3) Permanent marker"
983420463899643905,2018-04-09 19:04:44,"Which of the following is a US state?
1) Louisiana ✓
2) Florizona
3) Texylvania"
983420319548440576,2018-04-09 19:04:09,"What are pocket calculators traditionally used for?
1) Arithmetic ✓
2) Blending smoothies
3) Dispensing legal advice"
983151015871598592,2018-04-09 01:14:02,"Which of these classic novels has the longest first sentence?
1) The Old Man and the Sea ✓
2) The Sound and the Fury
3) The Great Gatsby"
983150758957932544,2018-04-09 01:13:01,"Which singer does NOT have a star on the Hollywood Walk of Fame?
1) Janet Jackson
2) Celine Dion
3) Madonna ✓"
983150601826717697,2018-04-09 01:12:24,"A famous 1977 FBI sting to unmask KGB operatives had what curious name?
1) Moscow-Mule
2) Fancy-Bear
3) Lemon-Aid ✓"
983150395924058112,2018-04-09 01:11:35,"Which of these iconic mountains sits at the southernmost latitude?
1) Mount Everest ✓
2) K2
3) Mount Fuji"
983150217141870592,2018-04-09 01:10:52,"By definition, aleatoric music is considered to be what?
1) Random ✓
2) Cinematic
3) Mournful"
983150022085828608,2018-04-09 01:10:05,"The titles of most Sherlock Holmes stories begin with what three words?
1) The Mystery of
2) The Case of
3) The Adventure of ✓"
983149852367441920,2018-04-09 01:09:25,"When spelled out, what is the only number whose letters appear in alphabetical order?
1) 11
2) 4
3) 40 ✓"
983149614340694017,2018-04-09 01:08:28,"A restaurant dish that is prepared when you order it is said to be cooked how?
1) A la plancha
2) A la minute ✓
3) A la carte"
983149416562544640,2018-04-09 01:07:41,"What is the capital of Australia?
1) Canberra ✓
2) Melbourne
3) Sydney"
983149245657239552,2018-04-09 01:07:00,"Which of these professionals is most likely to claim to have ESP?
1) Lifeguard
2) Psychic ✓
3) Gym teacher"
983148965867741185,2018-04-09 01:05:54,"In the Bible, Moses came down from Mount Sinai with tablets containing what?
1) 10 commandments ✓
2) 20 coupons
3) 6000 unread emails"
